indicator,location,eu_eea,week_end,iso_week,msp,f1,f2,ratio,source,hub,origin_date
ARI incidence,BE,TRUE,2023-12-10,2023-W49,1666.7034176033756,1689.1175057165,1711.83302199053,0.9867302967157299,extrapolated,ari_archive,2023-12-20
ARI incidence,BE,TRUE,2023-12-17,2023-W50,1502.7629090034093,1444.57587663111,1388.64184818645,1.0402796649962043,extrapolated,ari_archive,2023-12-27
ARI incidence,BE,TRUE,2023-12-24,2023-W51,1439.7164913696495,1388.64184818645,1339.37910282614,1.0367802851756935,extrapolated,ari_archive,2024-01-03
ARI incidence,BE,TRUE,2023-12-31,2023-W52,1497.2080302600402,1395.08088851866,1299.92001523795,1.073205175830215,extrapolated,ari_archive,2024-01-10
ARI incidence,BE,TRUE,2024-01-07,2024-W01,1201.7275992396612,1195.11172175121,1188.53226668908,1.0055357816077293,extrapolated,ari_archive,2024-01-17
ARI incidence,BE,TRUE,2024-01-14,2024-W02,1312.59990601834,1280.03181470079,1248.27179945212,1.0254431889453963,extrapolated,ari_archive,2024-01-24
ARI incidence,BE,TRUE,2024-01-21,2024-W03,1391.6002104948823,1327.24836924008,1265.87235354326,1.0484851537558462,extrapolated,ari_archive,2024-01-31
ARI incidence,BE,TRUE,2024-01-28,2024-W04,1709.1078224359715,1700.63217061846,1692.19855048133,1.0049838242295688,extrapolated,ari_archive,2024-02-07
ARI incidence,BE,TRUE,2024-02-04,2024-W05,1794.163274261488,1709.42682807561,1628.69239520436,1.0495700926147689,extrapolated,ari_archive,2024-02-14
ARI incidence,BE,TRUE,2024-02-11,2024-W06,1569.7242244373624,1460.27187183434,1358.45131678138,1.0749534074538691,extrapolated,ari_archive,2024-02-21
ARI incidence,BE,TRUE,2024-02-18,2024-W07,1568.4386706541493,1450.7809717639,1341.94946057685,1.0810995602921347,extrapolated,ari_archive,2024-02-28
ARI incidence,BE,TRUE,2024-02-25,2024-W08,1634.9026786327502,1632.81,1630.72,1.0012816424646782,extrapolated,ari_archive,2024-03-06
ARI incidence,BE,TRUE,2024-03-17,2024-W11,1167.0441251096622,1164.85,1162.66,1.001883611717957,extrapolated,ari_archive,2024-03-27
ARI incidence,BE,TRUE,2024-03-31,2024-W13,1186.0437242026271,1173.93,1161.94,1.0103189493433395,extrapolated,ari_archive,2024-04-10
ARI incidence,BE,TRUE,2024-04-07,2024-W14,975.4967955066526,965.29,955.19,1.0105738125399135,extrapolated,ari_archive,2024-04-17
ARI incidence,BE,TRUE,2024-04-14,2024-W15,849.3808380655856,847.904135361925,846.43,1.0017415915810226,extrapolated,ari_archive,2024-04-24
ARI incidence,BE,TRUE,2024-04-21,2024-W16,875.9100181354008,832.092288319017,790.466557003061,1.0526596994486066,extrapolated,ari_archive,2024-05-01
ARI incidence,BE,TRUE,2024-10-13,2024-W41,1408.571598863889,1341.56103085856,1277.73838473666,1.0499496977505718,extrapolated,syndromic,2024-10-23
ARI incidence,BE,TRUE,2024-10-20,2024-W42,1045.8285476832996,1101.67314498592,1160.49970243373,0.9493092869180041,extrapolated,syndromic,2024-10-30
ARI incidence,BE,TRUE,2024-10-27,2024-W43,1216.8566262476045,1242.28674888295,1268.24831550545,0.9795295871438605,extrapolated,syndromic,2024-11-06
ARI incidence,BE,TRUE,2024-11-03,2024-W44,882.4409389898465,770.138794718456,672.128566257759,1.1458206560188224,extrapolated,syndromic,2024-11-13
ARI incidence,BE,TRUE,2024-11-10,2024-W45,1075.4958520532027,1108.17084408237,1141.83854575525,0.9705144814054153,extrapolated,syndromic,2024-11-20
ARI incidence,BE,TRUE,2024-11-17,2024-W46,874.2554759261125,882.9,891.63,0.9902089431714949,extrapolated,syndromic,2024-11-27
ARI incidence,BE,TRUE,2024-11-24,2024-W47,1100.4609261208088,1114.515,1128.74855957279,0.9873899643529316,extrapolated,syndromic,2024-12-04
ARI incidence,BE,TRUE,2024-12-01,2024-W48,1419.7856781286096,1452.655,1486.28527638511,0.9773729330974036,extrapolated,syndromic,2024-12-11
ARI incidence,BE,TRUE,2024-12-08,2024-W49,1388.4999999999998,1388.5,1388.5,1,extrapolated,syndromic,2024-12-18
ARI incidence,BE,TRUE,2024-12-15,2024-W50,1508.9341709309263,1475.2,1442.22,1.022867523678773,extrapolated,syndromic,2024-12-25
ARI incidence,BE,TRUE,2024-12-22,2024-W51,1219.3726347762438,1391.95247948379,1588.9578377299,0.8760159938997715,extrapolated,syndromic,2025-01-01
ARI incidence,BE,TRUE,2024-12-29,2024-W52,1292.6996638850383,1329.43195710868,1367.20800504439,0.9723699336192203,extrapolated,syndromic,2025-01-08
ARI incidence,BE,TRUE,2025-01-05,2025-W01,916.9892342927794,819.283588027746,731.98852561153,1.1192574191559717,extrapolated,syndromic,2025-01-15
ARI incidence,BE,TRUE,2025-01-12,2025-W02,747.2825188684634,725.758153817777,704.853766190805,1.029657765382945,extrapolated,syndromic,2025-01-22
ARI incidence,BE,TRUE,2025-01-19,2025-W03,1108.5847282093298,1088.46849899952,1068.71729617635,1.0184812231390246,extrapolated,syndromic,2025-01-29
ARI incidence,BE,TRUE,2025-01-26,2025-W04,1393.9250711682325,1308.0462223929,1227.45831559108,1.065654292107682,extrapolated,syndromic,2025-02-05
ARI incidence,BE,TRUE,2025-02-02,2025-W05,1306.3823362443675,1286.84,1267.59,1.0151862984087914,extrapolated,syndromic,2025-02-12
ARI incidence,BE,TRUE,2025-02-09,2025-W06,1223.202807113641,1208.05764314758,1193.1,1.0125367891606571,extrapolated,syndromic,2025-02-19
ARI incidence,BE,TRUE,2025-02-16,2025-W07,921.5142122393535,959.523788537892,999.101140863328,0.96038704120462,extrapolated,syndromic,2025-02-26
ARI incidence,BE,TRUE,2025-02-23,2025-W08,1015.1594547514701,1004.2,993.358861290298,1.0109136175577276,extrapolated,syndromic,2025-03-05
ARI incidence,BE,TRUE,2025-03-02,2025-W09,874.845857693742,878.512967128903,882.195448062359,0.9958257765424384,extrapolated,syndromic,2025-03-12
ARI incidence,BE,TRUE,2025-03-09,2025-W10,593.6314605087288,610.596790519256,628.046970881413,0.9722151667451447,extrapolated,syndromic,2025-03-19
ARI incidence,BE,TRUE,2025-03-16,2025-W11,769.5991942697125,770.359221847354,771.12,0.999013411463007,extrapolated,syndromic,2025-03-26
ARI incidence,BE,TRUE,2025-03-23,2025-W12,792.5087210371822,774.588725206225,757.073931541575,1.0231348524033657,extrapolated,syndromic,2025-04-02
ARI incidence,BE,TRUE,2025-03-30,2025-W13,671.0665329753157,674.764177055363,678.482195526131,0.9945200942702928,extrapolated,syndromic,2025-04-09
ARI incidence,BE,TRUE,2025-04-06,2025-W14,606.5235705560774,620.40752896259,634.609305687123,0.9776212283726978,extrapolated,syndromic,2025-04-16
ARI incidence,BE,TRUE,2025-04-13,2025-W15,546.8893190794274,617.453834524941,697.123210252681,0.8857169370406376,extrapolated,syndromic,2025-04-23
ARI incidence,BE,TRUE,2025-04-20,2025-W16,578.9483189262398,586.963674438049,595.09,0.9863443755365557,extrapolated,syndromic,2025-04-30
ARI incidence,BE,TRUE,2025-04-27,2025-W17,590.9859623617701,585.904754098482,580.86723329828,1.0086724134387786,extrapolated,syndromic,2025-05-07
ARI incidence,BE,TRUE,2025-05-04,2025-W18,554.165378754484,567.610560555722,581.38194987659,0.9763126644647443,extrapolated,syndromic,2025-05-14
ARI incidence,BE,TRUE,2025-05-11,2025-W19,471.45124171480666,512.81948224168,557.817644959583,0.9193317688594032,extrapolated,syndromic,2025-05-21
ARI incidence,BE,TRUE,2025-05-18,2025-W20,430.5513920474812,440.715612486611,451.119784251049,0.97693700846725,extrapolated,syndromic,2025-05-28
ARI incidence,BE,TRUE,2025-05-25,2025-W21,402.8195924810868,437.087962503329,474.271585919152,0.9215984585208492,extrapolated,syndromic,2025-06-04
ARI incidence,BE,TRUE,2025-06-01,2025-W22,432.3086565412635,448.155110671635,464.582423188038,0.9646406930256289,extrapolated,syndromic,2025-06-11
ARI incidence,BE,TRUE,2025-06-08,2025-W23,470.40170313219147,471.284331245642,472.168615459361,0.9981271855333742,extrapolated,syndromic,2025-06-18
ARI incidence,BE,TRUE,2025-06-15,2025-W24,499.6563891410584,514.371024880505,529.518999429682,0.9713929536702326,extrapolated,syndromic,2025-06-25
ARI incidence,BE,TRUE,2025-06-22,2025-W25,408.12040016662104,396.731350344329,385.660124516627,1.0287072090784037,extrapolated,syndromic,2025-07-02
ARI incidence,BE,TRUE,2025-06-29,2025-W26,371.53418030132576,426.307825414337,489.156507382727,0.871516210006758,extrapolated,syndromic,2025-07-09
ARI incidence,BE,TRUE,2025-07-06,2025-W27,336.5634020847168,390.484588049305,453.044545424624,0.8619121276105783,extrapolated,syndromic,2025-07-16
ARI incidence,BE,TRUE,2025-07-13,2025-W28,376.5497055452321,440.056860048529,514.274841339662,0.8556842074992458,extrapolated,syndromic,2025-07-23
ARI incidence,BE,TRUE,2025-07-20,2025-W29,330.64627309882945,337.431883646167,344.356750293592,0.9798904286280988,extrapolated,syndromic,2025-07-30
ARI incidence,BE,TRUE,2025-07-27,2025-W30,347.13833320245016,403.928496520115,470.009257680704,0.8594054051474018,extrapolated,syndromic,2025-08-06
ARI incidence,BE,TRUE,2025-08-03,2025-W31,256.7535631252571,290.794692205701,329.349092513879,0.8829375845128424,extrapolated,syndromic,2025-08-13
ARI incidence,BE,TRUE,2025-08-10,2025-W32,251.98976795692712,303.223768844692,364.874553192554,0.8310356701818906,extrapolated,syndromic,2025-08-20
ARI incidence,BE,TRUE,2025-08-17,2025-W33,343.6078367235719,317.069037481441,292.579981551133,1.0837003810051444,extrapolated,syndromic,2025-08-27
ARI incidence,BE,TRUE,2025-08-24,2025-W34,345.8693720475476,391.795254499902,443.819354514977,0.882780911905185,extrapolated,syndromic,2025-09-03
ARI incidence,BE,TRUE,2025-08-31,2025-W35,409.2732107365202,508.268350501969,631.208467461368,0.8052305643904828,extrapolated,syndromic,2025-09-10
ARI incidence,BE,TRUE,2025-09-07,2025-W36,417.15431299548106,434.871570589806,453.341310435626,0.9592586437179705,extrapolated,syndromic,2025-09-17
ARI incidence,BE,TRUE,2025-09-14,2025-W37,656.3637293833692,752.216042796813,862.06618329211,0.8725734257713315,extrapolated,syndromic,2025-09-24
ARI incidence,BE,TRUE,2025-09-21,2025-W38,836.822778501707,832.650990504824,828.5,1.0050102480444465,extrapolated,syndromic,2025-10-01
ARI incidence,BE,TRUE,2025-09-28,2025-W39,925.3914385257683,951.137566444934,977.6,0.9729312259052108,extrapolated,syndromic,2025-10-08
ARI incidence,BE,TRUE,2025-10-05,2025-W40,831.7556015657306,844.903396649206,858.259022633047,0.9844387001690149,extrapolated,syndromic,2025-10-15
ARI incidence,BE,TRUE,2025-10-12,2025-W41,1017.409982406395,948.037745586345,883.395664086802,1.0731745514806956,extrapolated,syndromic,2025-10-22
ARI incidence,BE,TRUE,2025-10-19,2025-W42,722.5593981476782,816.615537529511,922.91504040242,0.8848220061225147,extrapolated,syndromic,2025-10-29
ARI incidence,BE,TRUE,2025-10-26,2025-W43,760.2038083648531,827.108422746736,899.901231026538,0.9191102248001533,extrapolated,syndromic,2025-11-05
ARI incidence,BE,TRUE,2025-11-02,2025-W44,763.8715515608776,805.787800962618,850.00413859296,0.947981032535283,extrapolated,syndromic,2025-11-12
ARI incidence,BE,TRUE,2025-11-09,2025-W45,691.1533575357196,766.243172406213,849.491061365196,0.9020026310515884,extrapolated,syndromic,2025-11-19
ARI incidence,BE,TRUE,2025-11-16,2025-W46,867.4169062036121,833.064023552191,800.071640722738,1.0412367857453984,extrapolated,syndromic,2025-11-26
ARI incidence,BE,TRUE,2025-11-23,2025-W47,912.9430337897386,862.632083781351,815.093696350322,1.0583226046819987,extrapolated,syndromic,2025-12-03
ARI incidence,BE,TRUE,2025-11-30,2025-W48,752.8897068683227,746.910179748637,740.978142645416,1.0080056843269933,extrapolated,syndromic,2025-12-10
ARI incidence,BE,TRUE,2025-12-07,2025-W49,1124.3902731380117,1061.4152604410301,1001.96736134413,1.0593311732401656,extrapolated,syndromic,2025-12-17
ARI incidence,BE,TRUE,2025-12-14,2025-W50,1111.0359973589243,1075.03743395558,1040.20525631308,1.0334858696695683,extrapolated,syndromic,2025-12-24
ARI incidence,BE,TRUE,2025-12-21,2025-W51,1185.488105608128,1048.75827757983,927.798363888259,1.130373062078539,extrapolated,syndromic,2025-12-31
ARI incidence,BE,TRUE,2025-12-28,2025-W52,830.5311793661881,929.474528057983,1040.20525631308,0.893549155243098,extrapolated,syndromic,2026-01-07
ARI incidence,BE,TRUE,2026-01-04,2026-W01,678.7634601989587,641.56213273547,606.399716978631,1.0579855411741197,extrapolated,syndromic,2026-01-14
ARI incidence,BE,TRUE,2026-01-11,2026-W02,692.0415284559557,700.016262718278,708.08289375838,0.988607787151465,extrapolated,syndromic,2026-01-21
ARI incidence,BE,TRUE,2026-05-03,2026-W18,491.6439466247225,498.039858683202,504.51897667016,0.9871578309507397,extrapolated,syndromic,2026-05-13
ARI incidence,BE,TRUE,2026-05-10,2026-W19,404.2315448958244,429.292180065453,455.90646794486,0.9416233597224904,extrapolated,syndromic,2026-05-20
ARI incidence,BE,TRUE,2026-05-17,2026-W20,545.2322792849212,488.375547799383,437.447826825582,1.1164201028117275,extrapolated,syndromic,2026-05-27
ARI incidence,BE,TRUE,2026-05-24,2026-W21,346.1302525569282,349.545090210431,352.993617829239,0.9902306233183054,extrapolated,syndromic,2026-06-03
ARI incidence,BE,TRUE,2026-05-31,2026-W22,342.1381093857332,353.266398596923,364.756643455177,0.9684988743469837,extrapolated,syndromic,2026-06-10
ARI incidence,BE,TRUE,2026-06-07,2026-W23,499.0181675777456,431.448196848566,373.027594300718,1.1566120132677153,extrapolated,syndromic,2026-06-17
ARI incidence,BE,TRUE,2026-08-02,2026-W31,150.79495825061156,122.253835973946,99.1147222939987,1.2334578874297906,extrapolated,syndromic,2026-08-12
ARI incidence,BE,TRUE,2026-08-09,2026-W32,181.84990662897377,208.924092136834,240.029137679226,0.8704113765389572,extrapolated,syndromic,2026-08-19
ARI incidence,BE,TRUE,2026-08-16,2026-W33,187.1787240817975,221.263832442075,261.555814033437,0.8459526440264443,extrapolated,syndromic,2026-08-26
ARI incidence,BE,TRUE,2026-08-23,2026-W34,93.37228718412575,131.267991224798,184.543894552078,0.7113103987721164,extrapolated,syndromic,2026-09-02
ARI incidence,BE,TRUE,2026-08-30,2026-W35,230.1036231414157,316.760339111658,436.051858133794,0.7264281373947644,extrapolated,syndromic,2026-09-09
ARI incidence,BE,TRUE,2026-09-06,2026-W36,402.6970225592948,428.333727223895,455.60252894718,0.9401478262504411,extrapolated,syndromic,2026-09-16
ARI incidence,BE,TRUE,2026-09-13,2026-W37,428.333727223895,428.333727223895,455.60252894718,0.9401478262504411,h1_nowcast,syndromic,2026-09-16
ARI incidence,BG,TRUE,2023-12-10,2023-W49,1037.3446918753682,1083.13373411986,1130.94393327207,0.95772540287308106,extrapolated,ari_archive,2023-12-20
ARI incidence,BG,TRUE,2023-12-17,2023-W50,1206.3037643887894,1260.69680006109,1317.54245373641,0.9568547840609525,extrapolated,ari_archive,2023-12-27
ARI incidence,BG,TRUE,2023-12-24,2023-W51,1248.3691991981543,1314.78549353009,1384.73529714407,0.9494850721590999,extrapolated,ari_archive,2024-01-03
ARI incidence,BG,TRUE,2023-12-31,2023-W52,862.4365326130139,848.200153640994,834.198776873277,1.0167842211663227,extrapolated,ari_archive,2024-01-10
ARI incidence,BG,TRUE,2024-01-07,2024-W01,1172.1648276340354,1111.64821183218,1054.25595252164,1.05443863909259,extrapolated,ari_archive,2024-01-17
ARI incidence,BG,TRUE,2024-01-14,2024-W02,1297.9903765837755,1228.45371389846,1162.64230799828,1.0566050327322831,extrapolated,ari_archive,2024-01-24
ARI incidence,BG,TRUE,2024-01-21,2024-W03,1595.0707910091191,1519.90315921666,1448.27779833853,1.0494555402011265,extrapolated,ari_archive,2024-01-31
ARI incidence,BG,TRUE,2024-01-28,2024-W04,1954.676229349537,1900.04175092341,1846.93434188508,1.0287543567921997,extrapolated,ari_archive,2024-02-07
ARI incidence,BG,TRUE,2024-02-04,2024-W05,1775.730079684227,1728.34964639708,1682.23342859187,1.0274136852956324,extrapolated,ari_archive,2024-02-14
ARI incidence,BG,TRUE,2024-02-11,2024-W06,1345.1963349758935,1270.69318689562,1200.31636515861,1.0586318938738375,extrapolated,ari_archive,2024-02-21
ARI incidence,BG,TRUE,2024-02-18,2024-W07,1106.3964179802356,1083.44202412121,1060.96386480965,1.021186545609254,extrapolated,ari_archive,2024-02-28
ARI incidence,BG,TRUE,2024-02-25,2024-W08,1041.8468154126726,991.756603347586,944.074642963657,1.0505065576533703,extrapolated,ari_archive,2024-03-06
ARI incidence,BG,TRUE,2024-03-03,2024-W09,903.5210125762794,844.50255788571,789.339218843343,1.0698854658751158,extrapolated,ari_archive,2024-03-13
ARI incidence,BG,TRUE,2024-03-10,2024-W10,767.0071479385514,688.874341673561,618.700699063368,1.113420984841987,extrapolated,ari_archive,2024-03-20
ARI incidence,BG,TRUE,2024-03-17,2024-W11,910.9881743783765,856.888010539261,806.000652101727,1.0631356293631278,extrapolated,ari_archive,2024-03-27
ARI incidence,BG,TRUE,2024-03-24,2024-W12,872.2180892672499,828.207431909898,786.417478278897,1.0531396551898362,extrapolated,ari_archive,2024-04-03
ARI incidence,BG,TRUE,2024-03-31,2024-W13,755.7297287788077,740.589345178532,725.752285910798,1.0204436962249646,extrapolated,ari_archive,2024-04-10
ARI incidence,BG,TRUE,2024-04-07,2024-W14,762.4915194143156,739.532101216494,717.264015145733,1.0310458709771417,extrapolated,ari_archive,2024-04-17
ARI incidence,BG,TRUE,2024-04-14,2024-W15,512.2131740360908,528.328102210213,544.950028101733,0.9694982566577336,extrapolated,ari_archive,2024-04-24
ARI incidence,BG,TRUE,2024-04-21,2024-W16,602.3769697983473,585.32,568.746017157145,1.0291412728052134,extrapolated,ari_archive,2024-05-01
ARI incidence,BG,TRUE,2024-10-13,2024-W41,661.4520132755313,659.149125832022,656.854256038276,1.0034937275242566,extrapolated,syndromic,2024-10-23
ARI incidence,BG,TRUE,2024-10-20,2024-W42,731.3985157052825,708.717585978679,686.74,1.0320027754007033,extrapolated,syndromic,2024-10-30
ARI incidence,BG,TRUE,2024-10-27,2024-W43,713.1058159145161,755.976205530386,801.423870867195,0.9432913505712881,extrapolated,syndromic,2024-11-06
ARI incidence,BG,TRUE,2024-11-03,2024-W44,638.3960639018507,626.923789710649,615.657677622506,1.0182993122601014,extrapolated,syndromic,2024-11-13
ARI incidence,BG,TRUE,2024-11-10,2024-W45,901.0087702534423,906.353843888328,911.730626218074,0.9941026634675537,extrapolated,syndromic,2024-11-20
ARI incidence,BG,TRUE,2024-11-17,2024-W46,837.9769683764137,954.65,1087.56762642983,0.8777844952353353,extrapolated,syndromic,2024-11-27
ARI incidence,BG,TRUE,2024-11-24,2024-W47,1020.304622797909,1074.05594194538,1130.63896864914,0.949954823535435,extrapolated,syndromic,2024-12-04
ARI incidence,BG,TRUE,2024-12-01,2024-W48,973.309327405604,1009.42531165816,1046.88142929052,0.9642212416952087,extrapolated,syndromic,2024-12-11
ARI incidence,BG,TRUE,2024-12-08,2024-W49,1010.7743014689174,1000.64822636808,990.623595671596,1.0101195153641458,extrapolated,syndromic,2024-12-18
ARI incidence,BG,TRUE,2024-12-15,2024-W50,1063.8082913340108,1037.76,1012.34952422632,1.025100496583035,extrapolated,syndromic,2024-12-25
ARI incidence,BG,TRUE,2024-12-22,2024-W51,1066.4780646180398,1014.4244442779,964.911503845214,1.051313452306636,extrapolated,syndromic,2025-01-01
ARI incidence,BG,TRUE,2024-12-29,2024-W52,647.9240002758368,699.573310135848,755.339848571865,0.9261702682025107,extrapolated,syndromic,2025-01-08
ARI incidence,BG,TRUE,2025-01-05,2025-W01,723.636714489118,637.773690288858,562.098732527459,1.134629297990282,extrapolated,syndromic,2025-01-15
ARI incidence,BG,TRUE,2025-01-12,2025-W02,1136.1089362322518,1079.22186374577,1025.18323203189,1.0527111934973583,extrapolated,syndromic,2025-01-22
ARI incidence,BG,TRUE,2025-01-19,2025-W03,1413.6950856770957,1374.30704697106,1336.0164285,1.0286602901388349,extrapolated,syndromic,2025-01-29
ARI incidence,BG,TRUE,2025-01-26,2025-W04,2291.4079281090444,1999.45925796947,1744.70781707515,1.1460138129726434,extrapolated,syndromic,2025-02-05
ARI incidence,BG,TRUE,2025-02-02,2025-W05,1771.159554420791,1806.61,1842.77,0.9803773666816803,extrapolated,syndromic,2025-02-12
ARI incidence,BG,TRUE,2025-02-09,2025-W06,1367.235889755141,1182.38175699655,1022.5204222284,1.1563404811218938,extrapolated,syndromic,2025-02-19
ARI incidence,BG,TRUE,2025-02-16,2025-W07,1306.9205760137218,1285.81210403767,1265.04456141673,1.0164164514471192,extrapolated,syndromic,2025-02-26
ARI incidence,BG,TRUE,2025-02-23,2025-W08,1227.544251290297,1205.02048542496,1182.91,1.0186916041160865,extrapolated,syndromic,2025-03-05
ARI incidence,BG,TRUE,2025-03-02,2025-W09,1181.2006843339495,1134.59044347591,1089.8194451629,1.041081115327611,extrapolated,syndromic,2025-03-12
ARI incidence,BG,TRUE,2025-03-09,2025-W10,904.8309477489327,912.616281007523,920.468600717116,0.9914692150243088,extrapolated,syndromic,2025-03-19
ARI incidence,BG,TRUE,2025-03-16,2025-W11,949.3932610660304,923.41,898.13785611092,1.0281383795562435,extrapolated,syndromic,2025-03-26
ARI incidence,BG,TRUE,2025-03-23,2025-W12,847.7370470063344,839.577636833878,831.496760417376,1.009718470114599,extrapolated,syndromic,2025-04-02
ARI incidence,BG,TRUE,2025-03-30,2025-W13,753.4971809459761,714.806839300245,678.103157425138,1.0541269886052094,extrapolated,syndromic,2025-04-09
ARI incidence,BG,TRUE,2025-04-06,2025-W14,583.311459942425,586.344228564733,589.392765239185,0.9948276652611866,extrapolated,syndromic,2025-04-16
ARI incidence,BG,TRUE,2025-04-13,2025-W15,621.783911254558,628.246162539303,634.775576532685,0.9897138229088027,extrapolated,syndromic,2025-04-23
ARI incidence,BG,TRUE,2025-04-20,2025-W16,477.4097958062626,493.34721559467,509.816675889458,0.9676953283922023,extrapolated,syndromic,2025-04-30
ARI incidence,BG,TRUE,2025-04-27,2025-W17,495.90951803564843,481.650831475076,467.80211918408,1.029603782717253,extrapolated,syndromic,2025-05-07
ARI incidence,BG,TRUE,2025-05-04,2025-W18,454.7883901848114,467.410932741653,480.383810935986,0.9729947639803755,extrapolated,syndromic,2025-05-14
ARI incidence,BG,TRUE,2025-05-11,2025-W19,410.36675841424085,413.783296103986,417.228278421728,0.9917431715540147,extrapolated,syndromic,2025-05-21
ARI incidence,BG,TRUE,2025-05-18,2025-W20,507.90392240946534,478.638330838974,451.059032309709,1.0611434347917643,extrapolated,syndromic,2025-05-28
ARI incidence,BG,TRUE,2025-05-25,2025-W21,407.53012133393344,454.42686471765,506.720275549651,0.8968002399839298,extrapolated,syndromic,2025-06-04
ARI incidence,BG,TRUE,2025-06-01,2025-W22,293.20847550691457,340.774651820331,396.057321066523,0.8604175044730291,extrapolated,syndromic,2025-06-11
ARI incidence,BG,TRUE,2025-06-08,2025-W23,387.726749305198,358.447244655333,331.378805901947,1.0816842787507521,extrapolated,syndromic,2025-06-18
ARI incidence,BG,TRUE,2025-06-15,2025-W24,297.02558445321375,309.838526069129,323.204185974127,0.9586463898519312,extrapolated,syndromic,2025-06-25
ARI incidence,BG,TRUE,2025-06-22,2025-W25,324.3991970718385,324.233031322592,324.066950687786,1.0005124886522785,extrapolated,syndromic,2025-07-02
ARI incidence,BG,TRUE,2025-06-29,2025-W26,313.46596567228744,324.078292695714,335.049897909392,0.9672538171713008,extrapolated,syndromic,2025-07-09
ARI incidence,BG,TRUE,2025-07-06,2025-W27,279.8833541142962,264.115531485244,249.236022601209,1.0597004747898864,extrapolated,syndromic,2025-07-16
ARI incidence,BG,TRUE,2025-07-13,2025-W28,251.0667572473125,267.512478195305,285.035449435071,0.9385235370740874,extrapolated,syndromic,2025-07-23
ARI incidence,BG,TRUE,2025-07-20,2025-W29,269.0350636125935,272.219651040401,275.441934658992,0.9883014050762448,extrapolated,syndromic,2025-07-30
ARI incidence,BG,TRUE,2025-07-27,2025-W30,305.13726807086795,295.006251799484,285.211600506852,1.0343417002507116,extrapolated,syndromic,2025-08-06
ARI incidence,BG,TRUE,2025-08-03,2025-W31,247.2668637576735,271.131498575658,297.299397107756,0.9119813266132744,extrapolated,syndromic,2025-08-13
ARI incidence,BG,TRUE,2025-08-10,2025-W32,259.4847450388727,260.917604665481,262.35837645937,0.9945083827193445,extrapolated,syndromic,2025-08-20
ARI incidence,BG,TRUE,2025-08-17,2025-W33,254.86201804486757,253.348146624252,251.843267546614,1.0059754588331786,extrapolated,syndromic,2025-08-27
ARI incidence,BG,TRUE,2025-08-24,2025-W34,273.4817850615959,298.303814459382,325.378765905654,0.9167894334748243,extrapolated,syndromic,2025-09-03
ARI incidence,BG,TRUE,2025-08-31,2025-W35,288.2396580047515,293.105139934712,298.052751140618,0.9834002162806014,extrapolated,syndromic,2025-09-10
ARI incidence,BG,TRUE,2025-09-07,2025-W36,268.27468398489316,290.284912799389,314.100940675021,0.9241771520185519,extrapolated,syndromic,2025-09-17
ARI incidence,BG,TRUE,2025-09-14,2025-W37,267.71773350282814,284.097132081787,301.478648429704,0.9423457799135986,extrapolated,syndromic,2025-09-24
ARI incidence,BG,TRUE,2025-09-21,2025-W38,347.4046376237613,363.732099254074,380.826925434016,0.9551112984974485,extrapolated,syndromic,2025-10-01
ARI incidence,BG,TRUE,2025-09-28,2025-W39,433.7515082551787,443.011122504998,452.468408588629,0.9790984610105028,extrapolated,syndromic,2025-10-08
ARI incidence,BG,TRUE,2025-10-05,2025-W40,505.1281809465234,512.77001325968,520.527455042483,0.9850969594251857,extrapolated,syndromic,2025-10-15
ARI incidence,BG,TRUE,2025-10-12,2025-W41,589.2693071020458,545.432307808572,504.856436294698,1.0803711086891814,extrapolated,syndromic,2025-10-22
ARI incidence,BG,TRUE,2025-10-19,2025-W42,635.0990375758579,576.099974130817,522.5817715932,1.1024111544772326,extrapolated,syndromic,2025-10-29
ARI incidence,BG,TRUE,2025-10-26,2025-W43,633.464997985358,629.895475815359,626.34606760361,1.0056668484011226,extrapolated,syndromic,2025-11-05
ARI incidence,BG,TRUE,2025-11-02,2025-W44,579.4747290221054,595.833589880809,612.654269547463,0.9725445810096475,extrapolated,syndromic,2025-11-12
ARI incidence,BG,TRUE,2025-11-09,2025-W45,835.1692720532568,808.622422396545,782.919395962595,1.0328297224037326,extrapolated,syndromic,2025-11-19
ARI incidence,BG,TRUE,2025-11-16,2025-W46,814.5365117264238,782.099767223787,750.954729573799,1.041473921693874,extrapolated,syndromic,2025-11-26
ARI incidence,BG,TRUE,2025-11-23,2025-W47,947.0750763518917,982.926192313459,1020.13443670949,0.9635261363041044,extrapolated,syndromic,2025-12-03
ARI incidence,BG,TRUE,2025-11-30,2025-W48,1005.3231147196362,940.162369925799,879.225065934147,1.0693079694297707,extrapolated,syndromic,2025-12-10
ARI incidence,BG,TRUE,2025-12-07,2025-W49,865.5165319451643,906.614715364984,949.664404756172,0.9546685237694668,extrapolated,syndromic,2025-12-17
ARI incidence,BG,TRUE,2025-12-14,2025-W50,943.8874148664247,892.883116068573,844.634907091274,1.0571231529412568,extrapolated,syndromic,2025-12-24
ARI incidence,BG,TRUE,2025-12-21,2025-W51,766.66695069946,844.634907091274,930.531993881065,0.9076903455715357,extrapolated,syndromic,2025-12-31
ARI incidence,BG,TRUE,2025-12-28,2025-W52,922.5044967188178,967.840540866529,1015.40460331255,0.9531575272646461,extrapolated,syndromic,2026-01-07
